date,open,high,low,close,volume,symbol
2023-08-07,90.15868554338331,91.44204596405544,89.73742874872796,91.33428955078125,6696200,SPXL
2023-08-08,89.74722314523845,90.41339647479681,88.0132097476812,90.1684799194336,8697300,SPXL
2023-08-09,90.31542670248679,90.35461424624067,87.81727497656048,88.35609436035156,10228400,SPXL
2023-08-10,89.64926645144581,91.75555052056421,87.5821699317832,88.33650970458984,15466100,SPXL
2023-08-11,87.07272434015806,88.72836251817456,86.72984268401073,88.11117553710938,9366200,SPXL
2023-08-14,87.47439790789228,89.53169548038329,87.31764772464034,89.49250793457031,6042800,SPXL
2023-08-15,88.41487364804809,88.61080389634535,86.03428450736293,86.43595123291016,8806300,SPXL
2023-08-16,86.05387383253192,87.0923250678677,84.40804182218955,84.49620819091797,9315300,SPXL
2023-08-17,85.25053554207928,85.3876956640455,82.10580844948541,82.4291000366211,11069200,SPXL
2023-08-18,80.66571055041639,83.10508474660018,80.5187666012269,82.43891143798828,8221100,SPXL
2023-08-21,83.03650963597478,84.52559897903276,81.79232936992858,84.09454345703125,6650500,SPXL
2023-08-22,85.01544106504538,85.11340620105393,83.0365184103337,83.33041381835938,7012000,SPXL
2023-08-23,83.91821335682947,86.48493411142181,83.87902581048131,86.0832748413086,6090900,SPXL
2023-08-24,87.01395528204667,87.32744818039583,82.42911697227733,82.50749206542969,6831200,SPXL
2023-08-25,83.44796672395226,84.92726477004068,81.35148166622903,84.1827163696289,10681400,SPXL
2023-08-28,85.43670115028048,86.11267332088318,84.65297255792217,85.6816177368164,5712900,SPXL
2023-08-29,85.67180656364916,89.61006888993776,85.55425140267694,89.41413116455078,7596400,SPXL
2023-08-30,89.66884829605863,90.91302858625224,89.16921642897442,90.58973693847656,7348800,SPXL
2023-08-31,90.82485859390243,91.51062946443184,89.9235674233031,90.04113006591797,5453400,SPXL
2023-09-01,91.71635834291564,91.97106619013395,89.58068558804098,90.49177551269531,5485400,SPXL
2023-09-05,90.1978558068306,90.38399475404155,89.24757851208278,89.2867660522461,4136800,SPXL
2023-09-06,88.75776382141999,88.81654888094783,86.02449399258379,87.47440338134766,6308600,SPXL
2023-09-07,85.56403779056971,86.98455818992291,85.34851751635777,86.5339126586914,5910700,SPXL
2023-09-08,86.59270107364641,87.8368814230847,86.32819446921854,86.9159927368164,5419300,SPXL
2023-09-11,88.44425538864688,88.78713703296853,87.42540173533446,88.60100555419922,5197400,SPXL
2023-09-12,87.6703201223283,88.61079871280701,86.75923031994903,87.10211944580078,5367300,SPXL
2023-09-13,87.19029462370885,88.09158576307532,86.5437113231241,87.43521118164062,6003100,SPXL
2023-09-14,88.83612745710312,89.98233506750462,88.00341271811723,89.57087707519531,5651200,SPXL
2023-09-15,88.60101699815124,88.73816967359491,86.01469872655574,86.27920532226562,9077400,SPXL
2023-09-18,86.06366294648828,87.17069039158163,85.77955888864393,86.44573211669922,5653800,SPXL
2023-09-19,85.79185523143312,86.16495347952458,84.21111657696494,85.89985656738281,7027700,SPXL
2023-09-20,86.5282231925063,86.80314044862415,83.34711270757865,83.41584014892578,10040700,SPXL
2023-09-21,81.68781763034517,81.84491318863837,79.13507473390847,79.27252960205078,10337700,SPXL
2023-09-22,79.77328334816086,80.67656057414318,78.42818036611966,78.62454986572266,10096700,SPXL
2023-09-25,77.91762143266146,79.63581493642224,77.70161876510058,79.60636138916016,8551700,SPXL
2023-09-26,77.8488867197362,78.25143097926224,75.62014030253793,76.06196594238281,13269800,SPXL
2023-09-27,76.70016347992215,77.01434714663506,74.13759990518624,76.10124969482422,14746900,SPXL
2023-09-28,75.84595711752256,78.32997237864794,75.44340540005493,77.43651580810547,11895200,SPXL
2023-09-29,79.07616801385421,79.1547157933673,75.96378528525155,76.77869415283203,15546100,SPXL
2023-10-02,76.30742705000335,77.37761252004944,75.16850665069991,76.69033813476562,13468200,SPXL
2023-10-03,75.43360688166223,76.29761007428537,72.82194912077127,73.5681381225586,13343700,SPXL
2023-10-04,73.79395371890752,75.57105416545178,73.00849090225039,75.2274169921875,12714500,SPXL
2023-10-05,74.94268482735022,75.463050745376,73.26376540682752,75.02123260498047,8347300,SPXL
2023-10-06,73.63686841823488,78.45763233289888,72.89067938752582,77.58380126953125,12329600,SPXL
2023-10-09,76.5234240024901,79.41980404104731,76.228873578926,79.05652618408203,9563600,SPXL
2023-10-10,79.43944840808862,81.76636839718519,79.18417186189876,80.30345153808594,9483900,SPXL
2023-10-11,80.9023583359718,81.41290389388236,79.50816903290051,81.29508972167969,8294000,SPXL
2023-10-12,81.54055093784336,81.75654609713213,78.34962040430882,79.76344299316406,11726300,SPXL
2023-10-13,80.53908871168524,81.19690954270264,77.56416070834996,78.46743774414062,13110800,SPXL
2023-10-16,79.70454265211683,81.52091714993183,79.55726742456875,80.93182373046875,11148700,SPXL
2023-10-17,79.09580906828734,82.041283675983,78.88962674463616,80.87291717529297,14245700,SPXL
2023-10-18,79.83217430966384,80.38200130664019,76.99470115806304,77.63288879394531,14273500,SPXL
2023-10-19,77.91762153770456,78.9387202916322,75.11942218309623,75.51215362548828,14782300,SPXL
2023-10-20,75.23723854733899,75.50233546217723,72.58631434333317,72.67467498779297,16557500,SPXL
2023-10-23,71.791029657934,74.31431900943272,70.86811197994362,72.24266815185547,17597900,SPXL
2023-10-24,73.33248952287326,74.47140228408745,72.37029801724181,73.88230895996094,13914400,SPXL
2023-10-25,72.95940039534418,72.95940039534418,70.38702414626673,70.66193389892578,14034300,SPXL
2023-10-26,70.05320088426643,70.47538586538735,67.56918523586643,68.10919189453125,13897800,SPXL
2023-10-27,68.82591555326589,69.02228500362719,66.37135360421411,67.08808898925781,16908800,SPXL
