date,open,high,low,close,volume,symbol
2023-08-07,18.504905035902983,18.553559042665327,18.399487763470738,18.537342071533203,264600,SDIV
2023-08-08,18.44003374592061,18.448143005371094,18.245416159158225,18.448143005371094,132100,SDIV
2023-08-09,18.480578703516084,18.513014192283688,18.35083210839673,18.39137840270996,168400,SDIV
2023-08-10,18.537345475813908,18.6265442468119,18.3832726216417,18.40760040283203,145600,SDIV
2023-08-11,18.37516461664217,18.383273877592973,18.28596429286671,18.318401336669922,185000,SDIV
2023-08-14,18.245417799759107,18.245417799759107,18.050800195496997,18.13189125061035,173000,SDIV
2023-08-15,18.09945584748037,18.09945584748037,17.896728964696436,17.921056747436523,187700,SDIV
2023-08-16,17.89672618598025,17.969707976185695,17.76698112487793,17.76698112487793,171900,SDIV
2023-08-17,17.839961114923575,17.896724380092692,17.63723428407217,17.685888290405273,204400,SDIV
2023-08-18,17.588582624164218,17.71021842956543,17.523710091504693,17.71021842956543,166900,SDIV
2023-08-21,17.710216879963447,17.710216879963447,17.50749003980515,17.588581085205078,154700,SDIV
2023-08-22,17.742653922553604,17.783200222142796,17.653455156823743,17.71021842956543,104300,SDIV
2023-08-23,17.750762571710037,17.994035720825195,17.726436339476713,17.994035720825195,130100,SDIV
2023-08-24,17.9210545132,17.985927045735803,17.791309448128406,17.815635681152344,277300,SDIV
2023-08-25,17.91294570725156,17.92105496735944,17.710218844604242,17.839963912963867,104800,SDIV
2023-08-28,17.864290300819924,18.115671157836914,17.864290300819924,18.115671157836914,115000,SDIV
2023-08-29,18.14810560507391,18.375160217285156,18.083233079682554,18.375160217285156,188100,SDIV
2023-08-30,18.32650976881201,18.480582626542642,18.32650976881201,18.415708541870117,222200,SDIV
2023-08-31,18.39137829922709,18.39137829922709,18.229196216252685,18.24541473388672,188800,SDIV
2023-09-01,18.375163361244926,18.537345475813908,18.334618605944318,18.40760040283203,260800,SDIV
2023-09-05,18.39137796465758,18.39137796465758,18.261632919311523,18.261632919311523,219000,SDIV
2023-09-06,18.302562515313,18.31893213558114,18.138853822697175,18.14703941345215,141700,SDIV
2023-09-07,18.0897434868539,18.106114669854776,18.0160747245919,18.032445907592773,133900,SDIV
2023-09-08,18.056999140492348,18.1388534852776,18.024258339323307,18.09792709350586,167800,SDIV
2023-09-11,18.237078800974576,18.327117174082517,18.20433643894132,18.294376373291016,163300,SDIV
2023-09-12,18.237076898181815,18.3598576205125,18.196148949910526,18.31892967224121,132900,SDIV
2023-09-13,18.327118065417466,18.335303656323884,18.1797805515856,18.196151733398438,136300,SDIV
2023-09-14,18.359858921495437,18.556308403393302,18.359858921495437,18.53175163269043,232500,SDIV
2023-09-15,18.43353188428305,18.58086941968237,18.425346292178414,18.490829467773438,187000,SDIV
2023-09-18,18.47445344655195,18.47445344655195,18.35167271961319,18.368043899536133,208100,SDIV
2023-09-19,18.441711831664126,18.54812137396995,18.408969473267515,18.42534065246582,117700,SDIV
2023-09-20,18.531750947238734,18.662717263659797,18.4498981704068,18.45808219909668,144600,SDIV
2023-09-21,18.327115516572093,18.327115516572093,18.056997299194336,18.056997299194336,210800,SDIV
2023-09-22,18.204338149446396,18.24526610583361,18.130669389191304,18.13885498046875,119700,SDIV
2023-09-25,18.0897434868539,18.0897434868539,17.983332358590147,18.032445907592773,364600,SDIV
2023-09-26,17.934216137604707,17.934216137604707,17.72139549255371,17.72139549255371,180700,SDIV
2023-09-27,17.762324600186965,17.803250989459166,17.59043033051203,17.713211059570312,193900,SDIV
2023-09-28,17.7786936202085,17.9342167044385,17.71321046283402,17.90147590637207,127200,SDIV
2023-09-29,18.024257383616668,18.08974054372438,17.876919883063895,17.93421745300293,146800,SDIV
2023-10-02,17.885103936566384,17.885103936566384,17.516760216832093,17.565872192382812,258800,SDIV
2023-10-03,17.45127937388088,17.45127937388088,17.09112119590678,17.172975540161133,326700,SDIV
2023-10-04,17.280468979048866,17.280468979048866,16.91666918391364,17.098569869995117,263700,SDIV
2023-10-05,17.057220189180224,17.189512252807617,17.015880003502723,17.189512252807617,151300,SDIV
2023-10-06,17.131635059096784,17.330070803754996,17.00761291581379,17.272193908691406,220600,SDIV
2023-10-09,17.18951292875724,17.404483795166016,17.156439517293084,17.404483795166016,106700,SDIV
2023-10-10,17.454097114325336,17.59465598477948,17.454097114325336,17.56985092163086,133800,SDIV
2023-10-11,17.677333838040692,17.710407250826496,17.59465346013043,17.693870544433594,137000,SDIV
2023-10-12,17.70213820777516,17.70213820777516,17.33833856644428,17.445825576782227,129900,SDIV
2023-10-13,17.503702754735958,17.54504294275284,17.305267013606173,17.33007049560547,178100,SDIV
2023-10-16,17.404486980325174,17.553314205096317,17.37968349421488,17.53677749633789,172200,SDIV
2023-10-17,17.429292056943115,17.652532894272497,17.429292056943115,17.594655990600586,135600,SDIV
2023-10-18,17.503699195082117,17.503699195082117,17.247386612043076,17.2639217376709,150200,SDIV
2023-10-19,17.247385866090646,17.26392099100332,16.966268241228114,17.01587677001953,154600,SDIV
2023-10-20,16.94973593973152,16.999344481402172,16.833982150157638,16.867053985595703,199400,SDIV
2023-10-23,16.80090934943275,16.86705459974441,16.585936891663074,16.734764099121094,181400,SDIV
2023-10-24,16.77610336653782,16.924928974793392,16.77610336653782,16.883588790893555,117000,SDIV
2023-10-25,16.817444434232122,16.817444434232122,16.61900870243619,16.652080535888672,195400,SDIV
2023-10-26,16.619010305332484,16.80090934943275,16.619010305332484,16.734764099121094,129300,SDIV
2023-10-27,16.858786565247264,16.916663463236436,16.643814103410918,16.693424224853516,125900,SDIV
2023-10-30,16.800910945466185,16.900129618872715,16.701693849086972,16.784374237060547,101100,SDIV
2023-10-31,16.759566658057608,16.875320434570312,16.751298305874283,16.875320434570312,177300,SDIV
2023-11-01,16.933198326586396,17.065488815307617,16.78437113251827,17.065488815307617,173700,SDIV
2023-11-02,17.338334184729888,17.55330657405127,17.27218895547921,17.5450382232666,271800,SDIV
2023-11-03,17.628552051430468,17.887426592561518,17.620201054259805,17.81226921081543,195000,SDIV
2023-11-06,17.762162326192918,17.80391571339283,17.603496587811946,17.628549575805664,147900,SDIV
2023-11-07,17.528345108032227,17.545047105641707,17.419785309150907,17.528345108032227,157300,SDIV
2023-11-08,17.503290942762625,17.503290942762625,17.302871763203136,17.352977752685547,171500,SDIV
2023-11-09,17.394734171019177,17.49494457459141,17.1692619575744,17.19431495666504,112600,SDIV
2023-11-10,17.211010735881622,17.327921503804937,17.177606749166532,17.294517517089844,132700,SDIV
2023-11-13,17.32792410277669,17.361328094501964,17.219364315249543,17.336275100708008,142900,SDIV
2023-11-14,17.511641483952474,18.012690216168753,17.511641483952474,18.00433921813965,313200,SDIV
2023-11-15,18.004340270945868,18.16300605719686,18.004340270945868,18.087848663330078,272000,SDIV
2023-11-16,18.08784356272139,18.08784356272139,17.795565068191593,17.86237144470215,190000,SDIV
2023-11-17,17.929181858704496,18.071145639857107,17.929181858704496,18.02939224243164,118600,SDIV
2023-11-20,18.046091900339984,18.19640666005986,18.0377409033789,18.179704666137695,234800,SDIV
2023-11-21,18.071143350433616,18.087845344403842,17.970934572191883,17.98763656616211,162800,SDIV
2023-11-22,17.97928681909888,18.037742209268686,17.9375318312705,17.970935821533203,109300,SDIV
2023-11-24,18.05444370212708,18.10454809333731,17.98763731625015,18.071144104003906,95800,SDIV
2023-11-27,18.029389051985245,18.046091045115883,17.970933668817736,18.021038055419922,193300,SDIV
2023-11-28,18.037743640835412,18.121252030329888,17.962586249569384,18.09619903564453,311400,SDIV
2023-11-29,18.087848037416077,18.196409421595916,18.054445637292318,18.09619903564453,185400,SDIV
2023-11-30,18.104547467452317,18.104547467452317,17.962583703272873,18.07949447631836,218100,SDIV
2023-12-01,18.07949464696593,18.455281553573123,18.037741254138393,18.438579559326172,279500,SDIV
2023-12-04,18.4135274748132,18.480333862301347,18.330020685045454,18.40517807006836,208700,SDIV
2023-12-05,18.337727663809556,18.337727663809556,18.17753556957843,18.21969223022461,175700,SDIV
2023-12-06,18.329295598135076,18.447331026996203,18.093223132300714,18.135379791259766,201300,SDIV
2023-12-07,18.135380517044428,18.21969223022461,18.08479413238119,18.21969223022461,134200,SDIV
2023-12-08,18.14381470255558,18.2871441550689,18.12695203564521,18.24498748779297,233200,SDIV
2023-12-11,18.236556048722868,18.244987382129224,18.17753832299078,18.21126365661621,258400,SDIV
2023-12-12,18.21125963574585,18.21125963574585,18.06793021570836,18.19439697265625,188000,SDIV
2023-12-13,18.152247397469036,18.5569417849964,18.025778994268258,18.54007911682129,310600,SDIV
