date,open,high,low,close,volume,symbol
2021-08-05,111.63265670391554,112.85342900412225,111.37105894365787,112.71778106689453,3082300,SPXL
2021-08-06,113.02783893179289,113.67697696322554,112.81468736520755,113.38631439208984,3275200,SPXL
2021-08-09,113.29911333402627,113.5607037190437,112.41744234125055,113.0762710571289,3102900,SPXL
2021-08-10,113.36692873189625,114.06451291772763,112.85343131506357,113.46381378173828,4221500,SPXL
2021-08-11,114.3358059784376,114.40362625960948,113.42507015253861,114.29705047607422,3684400,SPXL
2021-08-12,114.20015074289664,115.44998781406757,113.4541203540048,115.25621032714844,4313200,SPXL
2021-08-13,115.71158145663513,115.9634885008322,115.31434314109917,115.94410705566406,2980300,SPXL
2021-08-16,114.85898121394851,116.84515059095902,113.56069790274668,116.81608581542969,5006900,SPXL
2021-08-17,114.61676196558601,115.19807963687943,111.97175658219638,114.4520492553711,7677600,SPXL
2021-08-18,113.6188145274262,114.91709769092273,110.48938418721191,110.66378021240234,8226600,SPXL
2021-08-19,108.47413942699198,112.17520394017397,108.3578729499394,111.2450942993164,12093900,SPXL
2021-08-20,111.46795383883334,114.11295192371507,111.08040624700864,113.91918182373047,7774600,SPXL
2021-08-23,115.20777765611331,117.61055948747469,115.20777765611331,116.78702545166016,5414700,SPXL
2021-08-24,117.43615098791375,117.83338927132895,116.98078315740555,117.42646026611328,3534900,SPXL
2021-08-25,117.57179826785803,118.56004497623937,117.26176167915818,118.1434326171875,3057100,SPXL
2021-08-26,117.90122912244968,118.13375474129674,115.95380766098303,116.03131866455078,6338500,SPXL
2021-08-27,116.67075383391342,119.44170909258258,116.64168905856147,119.10260772705078,6340700,SPXL
2021-08-30,119.67423668252643,121.38913237543741,119.5095313582157,120.71092224121094,3879400,SPXL
2021-08-31,120.62372614384655,120.91438868165822,119.65486087361485,120.21680450439453,4874800,SPXL
2021-09-01,120.98221572454165,121.39882810972732,120.15867428527856,120.52684783935547,5289100,SPXL
2021-09-02,121.54414808909071,122.16422128546115,120.43964224606492,121.51508331298828,4795300,SPXL
2021-09-03,120.46869839325466,121.78635568912476,120.1199137131526,121.36974334716797,3796200,SPXL
2021-09-07,121.04034555622839,121.13723061052396,119.47078106595914,120.11992645263672,4966900,SPXL
2021-09-08,119.52890980065735,120.19742180367062,117.97871947099944,119.61610412597656,7544500,SPXL
2021-09-09,119.39327307764154,120.91439128903218,117.8430826983585,117.96903991699219,6556100,SPXL
2021-09-10,119.65485825203784,120.01334105523733,115.14963336579655,115.31433868408203,6188700,SPXL
2021-09-13,117.74620283371084,117.93028961252624,114.20984288697886,116.10881805419922,6312000,SPXL
2021-09-14,117.29082983243589,117.47491660322855,113.50257038615028,114.26797485351562,6883700,SPXL
2021-09-15,114.5780053815559,118.00778921905966,113.64789563793956,117.09705352783203,6201100,SPXL
2021-09-16,116.6223133832927,117.44584737151541,114.06450970192638,116.47698211669922,5749400,SPXL
2021-09-17,115.86658742096549,116.21537948943454,112.7952864659204,113.21189880371094,8439300,SPXL
2021-09-20,108.11566593852112,109.38488439833192,103.47480805728962,107.42777252197266,16118700,SPXL
2021-09-21,109.2589367409428,110.28593898646076,106.7108236603904,107.21463775634766,10362500,SPXL
2021-09-22,108.95857703380888,111.87486328938719,108.17379860500112,110.2471694946289,9034900,SPXL
2021-09-23,111.75862051019416,115.54688770783255,111.57454111378838,114.29705047607422,6627900,SPXL
2021-09-24,112.93093383914433,115.39185251923087,112.72747301886642,114.839599609375,5312400,SPXL
2021-09-27,113.95794591595158,114.91712054936345,113.25067095314498,113.86105346679688,5406300,SPXL
2021-09-28,111.54545216813023,111.81674064387568,106.36202462421159,106.90458679199219,12695700,SPXL
2021-09-29,108.0187808952624,109.38488439833192,107.03054162705537,107.42777252197266,10159700,SPXL
2021-09-30,108.62918287630431,109.17174509279175,103.38761792111016,103.64921569824219,12615700,SPXL
2021-10-01,104.83122575553114,108.49354291230921,102.15716276670732,107.24370574951172,11396700,SPXL
2021-10-04,106.28451470405943,106.98209886502224,101.36268486410394,103.14539337158203,10960100,SPXL
2021-10-05,104.20146828752857,107.9703537969403,103.58139507309643,106.236083984375,8072900,SPXL
2021-10-06,103.43606868144852,107.72814255421117,102.14747596890923,107.62156677246094,12328000,SPXL
2021-10-07,110.18904681974159,112.58213774952016,110.0049600590451,110.35375213623047,7771500,SPXL
2021-10-08,110.9447669519556,111.25480355054664,109.2104971876366,109.75305938720703,7450200,SPXL
2021-10-11,109.21048181458849,111.53575967263062,107.28244221949703,107.36963653564453,5798200,SPXL
2021-10-12,108.07690424168061,108.37725005556415,105.93570587813353,106.6042251586914,7474400,SPXL
2021-10-13,107.35028565231711,108.32883435114216,105.01531656906069,107.62156677246094,6322200,SPXL
2021-10-14,110.58626823665337,113.22158264181517,110.22778546811806,113.10531616210938,5996300,SPXL
2021-10-15,114.86865354092349,115.9828499778999,114.29702663199008,115.67281341552734,4842900,SPXL
2021-10-18,114.20013403178461,116.99046290840832,113.65756453966155,116.73855590820312,4172800,SPXL
2021-10-19,118.0949918266272,119.46109545929701,117.57180367316997,119.37389373779297,4177200,SPXL
2021-10-20,119.79049828589565,121.07909083563432,119.69361323977847,120.84656524658203,4475300,SPXL
2021-10-21,120.27494219698987,121.92201031113663,119.90677603044747,121.8348159790039,3938600,SPXL
2021-10-22,121.37943665278782,122.58082748629315,119.6742317526848,121.30192565917969,6502900,SPXL
2021-10-25,122.2707934897318,123.56907678863347,120.74967531931279,123.16215515136719,4164100,SPXL
