date,open,high,low,close,volume,symbol
2023-08-07,369.23362613346904,370.62610703167945,366.89308403544476,370.52734375,37230400,QQQ
2023-08-08,368.0090139623611,368.02875456165884,364.23647995245074,367.376953125,44726500,QQQ
2023-08-09,367.6633405275586,367.82135572957196,362.57734864967153,363.3377685546875,51150900,QQQ
2023-08-10,366.3597349990874,369.70758976833025,362.4785826942923,364.0093078613281,72035300,QQQ
2023-08-11,361.44158348268434,363.42661348866324,360.157751522969,361.6884765625,48707200,QQQ
2023-08-14,360.8885972709456,365.86597091423107,360.1676886627786,365.7474670410156,42130800,QQQ
2023-08-15,364.7697069401619,365.5696682669886,361.19469987283037,361.86627197265625,45539900,QQQ
2023-08-16,361.32311829508967,362.86372886694943,357.93575211070043,358.0345153808594,53190500,QQQ
2023-08-17,359.43689387633515,359.78255029363106,353.70898518919955,354.1237487792969,62604300,QQQ
2023-08-18,350.84499322017604,354.94341280147484,350.3018102974426,353.6793212890625,61191400,QQQ
2023-08-21,355.1507551259586,360.05899079270586,354.6865949271119,359.3775634765625,50696500,QQQ
2023-08-22,361.9946932188426,362.0045785882527,358.17279240897005,358.8641052246094,44530200,QQQ
2023-08-23,360.0491556102989,365.61907877281766,359.83188846271867,364.5228576660156,51770600,QQQ
2023-08-24,368.00904879144656,368.10778193559895,356.52357523487865,356.73095703125,66842500,QQQ
2023-08-25,357.57037600949326,361.1947501431892,354.12372755114876,359.4961242675781,69960500,QQQ
2023-08-28,362.42920978107924,363.1402631623832,359.7232708675459,362.20208740234375,40910000,QQQ
2023-08-29,362.00455688934517,370.46806006646517,361.6786712398797,370.1125183105469,58492400,QQQ
2023-08-30,370.2211699999261,372.75923846473546,369.2138267984657,372.1765441894531,41731500,QQQ
2023-08-31,372.2555110750575,375.0009609070531,372.1863737797658,373.2924499511719,35730700,QQQ
2023-09-01,375.67253698560194,376.0971858867266,371.4062169610878,372.8974609375,39801200,QQQ
2023-09-05,372.08765873638424,374.59610118193183,371.15933822830726,373.37152099609375,32344200,QQQ
2023-09-06,372.59126672437975,372.9369230483092,368.06819896552054,370.08282470703125,42998700,QQQ
2023-09-07,365.6092031273389,368.2164089676407,364.562378698881,367.43621826171875,52060700,QQQ
2023-09-08,367.38684414614755,370.1915463438696,366.9819358169184,367.9497375488281,35800100,QQQ
2023-09-11,370.99146927232147,372.79871359052174,369.0163243771731,372.2851867675781,39936600,QQQ
2023-09-12,370.606295350245,372.26543993953084,367.8707305660319,368.1571350097656,41391000,QQQ
2023-09-13,368.3940896571107,371.1691653773595,367.2583875527413,369.5594177246094,46300700,QQQ
2023-09-14,371.3173294577546,373.56899327829336,369.24345157071104,372.5814208984375,48039400,QQQ
2023-09-15,371.23834648600604,371.64325478876964,365.2635153510615,366.20172119140625,69811200,QQQ
2023-09-18,365.25817618076326,367.7010119956296,364.97135718884766,366.58343505859375,36903500,QQQ
2023-09-19,365.2581850570145,366.6032131393403,362.7658809791459,365.8021240234375,37621700,QQQ
2023-09-20,366.8703296392556,367.22635589682943,360.4516856864801,360.53082275390625,45514200,QQQ
